date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:29:32	527/527	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:23%20GMT	https://p.w3layouts.com/demos/aditii/web/images/twitter.png	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/images/twitter.png	(from https://p.w3layouts.com/demos/aditii/web/details.html)
22:29:33	657/657	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:23%20GMT	https://p.w3layouts.com/demos/aditii/web/images/rss.png	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/images/rss.png	(from https://p.w3layouts.com/demos/aditii/web/details.html)
22:29:33	668/668	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:23%20GMT	https://p.w3layouts.com/demos/aditii/web/images/gpluse.png	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/images/gpluse.png	(from https://p.w3layouts.com/demos/aditii/web/details.html)
22:29:33	12366/12366	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:23%20GMT	https://p.w3layouts.com/demos/aditii/web/images/delivery.png	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/images/delivery.png	(from https://p.w3layouts.com/demos/aditii/web/details.html)
22:29:34	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Mar%202019%2015:29:32%20GMT	https://p.w3layouts.com/demos/aditii/web/fonts/webfont/flexslider-icon.eot	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/fonts/webfont/flexslider-icon.eot	(from https://p.w3layouts.com/demos/aditii/web/css/flexslider.css)
22:29:34	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Mar%202019%2015:29:32%20GMT	https://p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icon.eot?	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icond41d.eot	(from https://p.w3layouts.com/demos/aditii/web/css/flexslider.css)
22:29:34	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Mar%202019%2015:29:33%20GMT	https://p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icon.woff	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icon.woff	(from https://p.w3layouts.com/demos/aditii/web/css/flexslider.css)
22:29:35	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Mar%202019%2015:29:33%20GMT	https://p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icon.ttf	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icon.ttf	(from https://p.w3layouts.com/demos/aditii/web/css/flexslider.css)
22:29:35	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Mar%202019%2015:29:33%20GMT	https://p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icon.svg	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/fonts/webfonts/flexslider-icon.svg	(from https://p.w3layouts.com/demos/aditii/web/css/flexslider.css)
22:29:35	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Mar%202019%2015:29:34%20GMT	https://p.w3layouts.com/demos/aditii/web/images/left.png	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/images/left.png	(from https://p.w3layouts.com/demos/aditii/web/css/flexslider.css)
22:29:36	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Mar%202019%2015:29:34%20GMT	https://p.w3layouts.com/demos/aditii/web/images/right.png	D:/Money/4trieu/p.w3layouts.com/demos/aditii/web/images/right.png	(from https://p.w3layouts.com/demos/aditii/web/css/flexslider.css)
